wl_r_RAW,qe_r_RAW,wl_g_RAW,qe_g_RAW,wl_b_RAW,qe_b_RAW,wl,qe_r,qe_g,qe_b
8.306451612903226760e+02,2.069597069597069738e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.800000000000000000e+02,1.207087700000000069e-01,2.628931600000000146e-01,2.712658000000000083e-02
8.376344086021506428e+02,2.056277056277056314e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.825000000000000000e+02,1.945995500000000100e-01,2.406522299999999948e-01,2.693645999999999888e-02
8.435483870967742632e+02,1.963036963036962901e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.850000000000000000e+02,2.480280400000000052e-01,2.203518600000000105e-01,2.658386000000000082e-02
8.500000000000001137e+02,1.809856809856809912e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.875000000000000000e+02,2.512254099999999823e-01,2.033321800000000013e-01,2.611518000000000173e-02
8.569892473118280805e+02,1.636696636696636786e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.900000000000000000e+02,2.837117599999999795e-01,1.892473399999999861e-01,2.557678000000000035e-02
8.634408602150539309e+02,1.576756576756576933e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.925000000000000000e+02,3.199253699999999867e-01,1.764877499999999988e-01,2.501491000000000131e-02
8.688172043010754351e+02,1.570096570096570221e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.950000000000000000e+02,3.366578299999999913e-01,1.634292800000000101e-01,2.445628999999999859e-02
8.763440860215055181e+02,1.543456543456543373e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.975000000000000000e+02,3.509725200000000100e-01,1.493933799999999923e-01,2.388701999999999839e-02
8.822580645161291386e+02,1.550116550116550085e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+02,3.744811900000000193e-01,1.350466899999999970e-01,2.328819999999999849e-02
8.913978494623656843e+02,1.430236430236430378e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.025000000000000000e+02,3.882262300000000055e-01,1.211582100000000023e-01,2.264087000000000044e-02
9.026881720430109226e+02,1.290376290376290536e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.050000000000000000e+02,3.927269500000000191e-01,1.083331500000000031e-01,2.192612999999999854e-02
9.096774193548388894e+02,1.143856143856143981e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.075000000000000000e+02,3.907534699999999916e-01,9.674307999999999519e-02,2.111398999999999915e-02
9.188172043010754351e+02,9.840159840159840021e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.100000000000000000e+02,3.828519200000000122e-01,8.648862000000000216e-02,2.010458999999999857e-02
9.301075268817205597e+02,8.508158508158508715e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.125000000000000000e+02,3.751167799999999830e-01,7.766889000000000431e-02,1.877086999999999853e-02
9.440860215053764932e+02,7.642357642357641700e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.150000000000000000e+02,3.725423400000000274e-01,7.034577999999999665e-02,1.698569999999999941e-02
9.553763440860216178e+02,6.643356643356643221e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.175000000000000000e+02,3.712689800000000262e-01,6.454235999999999307e-02,1.471107999999999964e-02
9.709677419354840140e+02,5.111555111555111941e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.200000000000000000e+02,3.667773899999999809e-01,6.027985999999999761e-02,1.265079000000000030e-02
9.806451612903226760e+02,4.179154179154179194e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.225000000000000000e+02,3.638915400000000133e-01,5.757952000000000209e-02,1.187671000000000039e-02
9.887096774193549891e+02,3.446553446553446420e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.250000000000000000e+02,3.675990700000000277e-01,5.646257999999999833e-02,1.346339000000000043e-02
1.004301075268817385e+03,2.647352647352647914e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.275000000000000000e+02,3.754462399999999866e-01,5.686023999999999939e-02,1.780928999999999846e-02
1.027956989247311867e+03,1.581751581751582314e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.300000000000000000e+02,3.853897299999999859e-01,5.769666999999999851e-02,2.162752999999999898e-02
1.043548387096774377e+03,1.182151182151182367e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.325000000000000000e+02,3.890102799999999861e-01,5.742954000000000114e-02,2.270932999999999979e-02
1.066666666666666742e+03,5.161505161505167139e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.350000000000000000e+02,3.842449700000000190e-01,5.597988999999999743e-02,2.202360000000000081e-02
1.083870967741935601e+03,2.497502497502496199e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.375000000000000000e+02,3.809470999999999830e-01,5.404421000000000225e-02,2.076274999999999996e-02
1.100000000000000000e+03,2.497502497502496199e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.400000000000000000e+02,3.658330100000000140e-01,5.232582999999999679e-02,2.003355000000000066e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.425000000000000000e+02,3.474818700000000260e-01,5.133063999999999683e-02,2.014865000000000059e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.450000000000000000e+02,3.427792000000000061e-01,5.095332000000000333e-02,2.099024999999999849e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.475000000000000000e+02,3.397001599999999732e-01,5.097064999999999929e-02,2.243625000000000133e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.500000000000000000e+02,3.355761099999999830e-01,5.116013999999999978e-02,2.436458999999999847e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.525000000000000000e+02,3.330373200000000256e-01,5.142933999999999700e-02,2.665220000000000089e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.550000000000000000e+02,3.325634499999999827e-01,5.196404000000000301e-02,2.912537000000000112e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.575000000000000000e+02,3.336004100000000139e-01,5.298586999999999742e-02,3.153621000000000202e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.600000000000000000e+02,3.355788599999999788e-01,5.471600000000000075e-02,3.363094999999999973e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.625000000000000000e+02,3.374072599999999866e-01,5.707798000000000038e-02,3.515581999999999735e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.650000000000000000e+02,3.372024900000000214e-01,5.918252999999999708e-02,3.585779000000000050e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.675000000000000000e+02,3.318381200000000142e-01,6.005792000000000075e-02,3.565304999999999863e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.700000000000000000e+02,3.189739600000000008e-01,5.975065000000000237e-02,3.484236000000000277e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.725000000000000000e+02,3.036555699999999858e-01,5.920460000000000306e-02,3.377954999999999847e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.750000000000000000e+02,2.788265600000000011e-01,5.939439999999999997e-02,3.281847000000000236e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.775000000000000000e+02,2.720996700000000157e-01,6.121465999999999713e-02,3.230749000000000121e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.800000000000000000e+02,2.671891599999999811e-01,6.466518000000000266e-02,3.244323999999999819e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.825000000000000000e+02,2.634633900000000195e-01,6.918488000000000415e-02,3.325499999999999984e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.850000000000000000e+02,2.645723700000000012e-01,7.427744000000000013e-02,3.476342999999999794e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.875000000000000000e+02,2.728670300000000104e-01,7.986654999999999449e-02,3.698914999999999842e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.900000000000000000e+02,2.877698000000000200e-01,8.602492999999999945e-02,3.988970000000000016e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.925000000000000000e+02,2.978606799999999888e-01,9.281520999999999522e-02,4.312570999999999766e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.950000000000000000e+02,3.017859999999999987e-01,9.998113999999999613e-02,4.628299999999999775e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.975000000000000000e+02,3.032972600000000130e-01,1.068944000000000005e-01,4.903964000000000240e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.000000000000000000e+02,3.055018199999999795e-01,1.129065999999999959e-01,5.111555000000000265e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.025000000000000000e+02,3.075225400000000109e-01,1.175453999999999943e-01,5.229203000000000323e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.050000000000000000e+02,3.069934500000000011e-01,1.207150300000000009e-01,5.259505999999999903e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.075000000000000000e+02,3.030399300000000129e-01,1.223682600000000065e-01,5.211179999999999979e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.100000000000000000e+02,2.974631600000000042e-01,1.225164200000000009e-01,5.092938999999999800e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.125000000000000000e+02,2.917332599999999942e-01,1.214127599999999946e-01,4.915528999999999732e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.150000000000000000e+02,2.856812799999999819e-01,1.193730399999999997e-01,4.710730999999999946e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.175000000000000000e+02,2.797775399999999912e-01,1.167131799999999997e-01,4.522773000000000071e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.200000000000000000e+02,2.756682899999999825e-01,1.139273900000000034e-01,4.395036000000000082e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.225000000000000000e+02,2.751438900000000021e-01,1.120120599999999966e-01,4.344500999999999918e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.250000000000000000e+02,2.789811700000000005e-01,1.120061499999999988e-01,4.359831000000000123e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.275000000000000000e+02,2.854923699999999953e-01,1.140712900000000057e-01,4.428296000000000315e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.300000000000000000e+02,2.927696399999999977e-01,1.175738199999999956e-01,4.536143000000000119e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.325000000000000000e+02,2.992025799999999958e-01,1.218513600000000058e-01,4.662449999999999928e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.350000000000000000e+02,3.037008400000000274e-01,1.263057900000000011e-01,4.783239999999999714e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.375000000000000000e+02,3.055762499999999937e-01,1.307069399999999937e-01,4.874902999999999875e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.400000000000000000e+02,3.048215000000000230e-01,1.349551900000000026e-01,4.930970999999999965e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.425000000000000000e+02,3.020284799999999881e-01,1.389434999999999976e-01,4.968679000000000151e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.450000000000000000e+02,2.982854699999999970e-01,1.424727199999999971e-01,5.006996999999999837e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.475000000000000000e+02,2.936258700000000110e-01,1.452826200000000012e-01,5.064624000000000209e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.500000000000000000e+02,2.854731600000000036e-01,1.471118399999999937e-01,5.137545999999999780e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.525000000000000000e+02,2.757035299999999745e-01,1.476990300000000089e-01,5.182226000000000193e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.550000000000000000e+02,2.689406200000000191e-01,1.469130800000000014e-01,5.151166000000000078e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.575000000000000000e+02,2.618871799999999972e-01,1.452762900000000024e-01,5.004986000000000157e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.600000000000000000e+02,2.524211800000000228e-01,1.435154100000000099e-01,4.810633000000000270e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.625000000000000000e+02,2.437923600000000135e-01,1.423572899999999974e-01,4.709796000000000121e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.650000000000000000e+02,2.378684000000000076e-01,1.425269600000000081e-01,4.819815000000000210e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.675000000000000000e+02,2.351415900000000114e-01,1.443353500000000011e-01,5.088705999999999785e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.700000000000000000e+02,2.351108299999999929e-01,1.471525599999999878e-01,5.396462999999999954e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.725000000000000000e+02,2.367902400000000129e-01,1.502275999999999889e-01,5.642658999999999869e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.750000000000000000e+02,2.391905000000000003e-01,1.531583599999999934e-01,5.860504999999999881e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.775000000000000000e+02,2.413514800000000071e-01,1.559985000000000122e-01,6.138564999999999994e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.800000000000000000e+02,2.423980000000000024e-01,1.588319300000000101e-01,6.564407999999999355e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.825000000000000000e+02,2.415123799999999987e-01,1.615850000000000064e-01,7.176177000000000250e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.850000000000000000e+02,2.387348499999999984e-01,1.638037599999999927e-01,7.945599999999999885e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.875000000000000000e+02,2.349054899999999946e-01,1.649780100000000083e-01,8.839734000000000480e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.900000000000000000e+02,2.308222299999999894e-01,1.647371300000000094e-01,9.825035000000000018e-02
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.925000000000000000e+02,2.257319299999999973e-01,1.633665699999999887e-01,1.085512599999999966e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.950000000000000000e+02,2.174020500000000133e-01,1.613446400000000114e-01,1.187158799999999959e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.975000000000000000e+02,2.069713400000000036e-01,1.592361599999999877e-01,1.282812399999999908e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+02,2.013956399999999869e-01,1.578279499999999946e-01,1.369638699999999876e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.025000000000000000e+02,1.995296099999999961e-01,1.579313099999999914e-01,1.445106399999999958e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.050000000000000000e+02,1.994740000000000124e-01,1.598088799999999865e-01,1.509498999999999980e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.075000000000000000e+02,2.002895100000000039e-01,1.629201799999999978e-01,1.565444699999999911e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.100000000000000000e+02,2.012012400000000034e-01,1.666608900000000060e-01,1.615643200000000113e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.125000000000000000e+02,2.019922799999999963e-01,1.704266999999999865e-01,1.662481700000000007e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.150000000000000000e+02,2.025898100000000090e-01,1.736931800000000026e-01,1.705108999999999930e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.175000000000000000e+02,2.029210100000000128e-01,1.764579400000000076e-01,1.740757199999999894e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.200000000000000000e+02,2.029249099999999861e-01,1.789283600000000085e-01,1.766633900000000035e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.225000000000000000e+02,2.028513299999999964e-01,1.813123700000000005e-01,1.781442799999999882e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.250000000000000000e+02,2.032834299999999872e-01,1.838144700000000076e-01,1.794006200000000106e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.275000000000000000e+02,2.047225900000000098e-01,1.864165799999999984e-01,1.817257899999999982e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.300000000000000000e+02,2.065722799999999970e-01,1.887455000000000105e-01,1.854257199999999883e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.325000000000000000e+02,2.076282399999999917e-01,1.903963100000000130e-01,1.888717199999999929e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.350000000000000000e+02,2.073954199999999970e-01,1.909640700000000135e-01,1.903240599999999894e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.375000000000000000e+02,2.057577399999999945e-01,1.900445000000000051e-01,1.893595499999999876e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.400000000000000000e+02,2.026668299999999923e-01,1.874803899999999968e-01,1.864043599999999912e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.425000000000000000e+02,1.983770499999999992e-01,1.837294299999999991e-01,1.818988199999999889e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.450000000000000000e+02,1.932229500000000044e-01,1.793401699999999932e-01,1.762973100000000126e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.475000000000000000e+02,1.873988900000000124e-01,1.747061699999999940e-01,1.702816600000000014e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.500000000000000000e+02,1.809856800000000099e-01,1.700005099999999936e-01,1.647066000000000086e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.525000000000000000e+02,1.742018999999999929e-01,1.653809300000000093e-01,1.600608299999999873e-01
